field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,
081,51,13,2002,2022,12,0,0,,
081,51,14,2002,2022,12,0,0,,
081,51,15,2002,2022,12,0,0,,
081,51,16,2002,2022,12,0,0,,
081,51,17,2002,2022,12,2,24,,
081,51,18,2002,2022,12,1,6,,
081,51,19,2002,2022,12,0,0,,
081,51,20,2002,2022,12,0,0,,
081,51,21,2002,2022,12,0,0,,
081,51,22,2002,2022,12,2,20,,
081,51,23,2002,2022,12,1,10,,
081,51,24,2002,2022,12,1,14,,
081,51,25,2002,2022,12,1,6,,
081,52,1,2002,2022,12,1,7,,
081,52,2,2002,2022,12,0,0,,
081,52,3,2002,2022,12,1,4,,
081,52,4,2002,2022,12,0,0,,
081,52,5,2002,2022,12,1,4,,
081,52,6,2002,2022,12,1,2,,
081,52,7,2002,2022,12,1,10,,
081,52,10,2002,2022,12,1,3,,
081,52,11,2002,2022,12,1,8,,
081,52,12,2002,2022,12,1,7,,
081,52,13,2002,2022,12,0,0,,
081,52,14,2002,2022,12,2,25,,
081,52,15,2002,2022,12,2,19,,
081,52,16,2002,2022,12,1,10,,
081,52,17,2002,2022,12,0,0,,
081,52,18,2002,2022,12,2,28,,
081,52,19,2002,2022,12,0,0,,
081,52,20,2002,2022,12,1,3,,
081,52,21,2002,2022,12,1,5,,
081,52,22,2002,2022,12,0,0,,
081,52,24,2002,2022,12,1,9,,
081,53,8,2002,2022,12,1,2,,
081,53,9,2002,2022,12,0,0,,
081,53,10,2002,2022,12,0,0,,
081,53,11,2002,2022,12,0,0,,
081,53,12,2002,2022,12,0,0,,
081,53,13,2002,2022,12,2,23,,
081,53,14,2002,2022,12,2,17,,
081,53,15,2002,2022,12,1,6,,
081,53,16,2002,2022,12,0,0,,
081,53,17,2002,2022,12,1,5,,
081,53,18,2002,2022,12,0,0,,
081,53,19,2002,2022,12,1,10,,
081,53,20,2002,2022,12,0,0,,
081,53,21,2002,2022,12,1,8,,
081,53,22,2002,2022,12,2,25,,
081,53,24,2002,2022,12,2,19,,
081,54,7,2002,2022,12,3,33,,
081,54,8,2002,2022,12,2,16,,
081,54,9,2002,2022,12,0,0,,
081,54,10,2002,2022,12,0,0,,
081,54,11,2002,2022,12,0,0,,
081,54,12,2002,2022,12,0,0,,
081,54,13,2002,2022,12,1,2,,
081,54,14,2002,2022,12,2,17,,
081,54,15,2002,2022,12,0,0,,
081,54,16,2002,2022,12,0,0,,
081,54,17,2002,2022,12,0,0,,
081,54,18,2002,2022,12,1,10,,
081,54,19,2002,2022,12,0,0,,
081,54,20,2002,2022,12,2,14,,
081,54,21,2002,2022,12,0,0,,
081,54,22,2002,2022,12,1,10,,
081,54,25,2002,2022,12,2,15,,
081,55,8,2002,2022,12,2,12,,
081,55,9,2002,2022,12,2,15,,
081,55,10,2002,2022,12,0,0,,
081,55,11,2002,2022,12,1,3,,
081,55,12,2002,2022,12,2,16,,
081,55,13,2002,2022,12,2,17,,
081,55,14,2002,2022,12,0,0,,
081,55,15,2002,2022,12,0,0,,
081,55,16,2002,2022,12,1,3,,
081,55,17,2002,2022,12,0,0,,
081,55,18,2002,2022,12,0,0,,
081,55,19,2002,2022,12,0,0,,
081,55,20,2002,2022,12,0,0,,
081,55,21,2002,2022,12,0,0,,
081,55,22,2002,2022,12,2,13,,
081,55,23,2002,2022,12,0,0,,
081,55,24,2002,2022,12,1,4,,
081,55,25,2002,2022,12,2,15,,
081,56,7,2002,2022,12,0,0,,
081,56,8,2002,2022,12,2,34,,
081,56,9,2002,2022,12,0,0,,
081,56,10,2002,2022,12,0,0,,
081,56,11,2002,2022,12,1,10,,
081,56,12,2002,2022,12,0,0,,
081,56,13,2002,2022,12,0,0,,
081,56,14,2002,2022,12,0,0,,
081,56,15,2002,2022,12,1,3,,
081,56,16,2002,2022,12,1,4,,
081,56,17,2002,2022,12,0,0,,
081,56,18,2002,2022,12,1,10,,
081,56,19,2002,2022,12,0,0,,
081,56,20,2002,2022,12,0,0,,
081,56,21,2002,2022,12,1,9,,
081,56,22,2002,2022,12,1,5,,
081,56,23,2002,2022,12,1,18,,
081,57,2,2002,2022,12,0,0,,
081,57,3,2002,2022,12,0,0,,
081,57,4,2002,2022,12,0,0,,
081,57,5,2002,2022,12,0,0,,
081,57,6,2002,2022,12,0,0,,
081,57,7,2002,2022,12,1,10,,
081,57,8,2002,2022,12,0,0,,
081,57,9,2002,2022,12,2,24,,
081,57,10,2002,2022,12,0,0,,
081,57,11,2002,2022,12,0,0,,
081,57,13,2002,2022,12,0,0,,
081,57,14,2002,2022,12,3,48,,
081,57,15,2002,2022,12,1,4,,
081,57,16,2002,2022,12,0,0,,
081,57,18,2002,2022,12,1,8,,
081,57,19,2002,2022,12,1,1,,
081,57,20,2002,2022,12,1,7,,
081,57,21,2002,2022,12,0,0,,
081,57,22,2002,2022,12,0,0,,
081,57,23,2002,2022,12,1,3,,
081,57,24,2002,2022,12,1,12,,
081,57,25,2002,2022,12,1,3,,
